class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,6,1,4,1,3,2,1,1,4,1,1,2,2,5,7,1,3,1,3,2,5,1
p,6,3,4,1,2,2,1,2,6,1,1,3,3,8,8,1,3,1,5,4,5,1
e,6,1,4,2,6,2,1,1,11,2,1,3,3,7,4,1,3,1,5,3,5,1
p,6,1,6,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,3,4,1
e,3,1,3,2,6,2,1,1,6,2,1,3,3,4,7,1,3,1,5,4,5,1
p,6,3,6,1,2,2,1,2,6,1,1,3,3,8,8,1,3,1,5,3,5,1
p,6,1,4,1,2,2,2,2,8,1,1,3,3,8,8,1,3,1,5,3,4,1
e,3,4,3,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,3,6,1
p,6,1,4,1,2,2,1,2,6,1,1,3,3,8,8,1,3,1,5,3,4,1
p,6,3,4,1,2,2,2,2,6,1,1,3,3,8,8,1,3,1,5,3,5,1
e,3,4,4,2,6,2,1,1,10,2,1,3,3,8,4,1,3,1,5,4,6,1
e,3,4,5,2,6,2,1,1,10,2,1,3,3,4,8,1,3,1,5,4,6,1
p,6,1,4,1,2,2,2,2,3,1,1,3,3,8,8,1,3,1,5,4,4,1
e,3,1,3,2,6,2,1,1,8,2,1,3,3,8,4,1,3,1,5,3,5,1
p,6,3,9,1,2,2,1,2,6,1,1,3,3,8,8,1,3,1,5,4,4,1
e,3,4,5,2,6,2,1,1,11,2,1,3,3,4,4,1,3,1,5,3,5,1
p,6,1,4,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,5,1
p,3,4,4,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,6,2
e,3,4,4,2,6,2,1,1,6,2,1,3,3,7,4,1,3,1,5,3,5,1
p,6,1,4,1,3,2,1,1,3,1,1,2,2,5,1,1,3,1,3,2,5,2
e,3,4,4,2,6,2,1,1,8,2,1,3,3,4,8,1,3,1,5,4,5,1
p,6,1,4,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,6,2
p,3,1,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,6,5
e,3,1,3,2,6,2,1,1,6,2,1,3,3,8,8,1,3,1,5,3,5,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,4,4,1,3,1,5,3,5,1
p,6,1,9,1,2,2,1,2,8,1,1,3,3,8,8,1,3,1,5,4,5,1
e,3,1,4,2,6,2,1,1,6,2,1,3,3,8,8,1,3,1,5,4,6,1
p,6,1,4,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,6,5
p,6,4,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,6,5
p,6,1,10,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,5,2
p,6,1,9,1,2,2,2,2,3,1,1,3,3,8,8,1,3,1,5,4,5,1
p,6,4,10,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,6,1
p,6,4,10,1,3,2,1,1,3,1,1,2,2,1,7,1,3,1,3,2,5,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,5,5
p,3,1,10,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,5,1
p,3,1,10,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,6,1
e,3,4,4,2,6,2,1,1,6,2,1,3,3,8,4,1,3,1,5,3,6,1
p,6,4,4,1,3,2,1,1,3,1,1,2,2,1,5,1,3,1,3,2,6,2
p,3,1,10,1,3,2,1,1,8,1,1,2,2,5,1,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,2
e,6,1,4,2,6,2,1,1,11,2,1,3,3,8,8,1,3,1,5,3,6,1
e,3,4,5,2,6,2,1,1,6,2,1,3,3,8,4,1,3,1,5,4,5,1
e,3,4,3,2,6,2,1,1,6,2,1,3,3,8,7,1,3,1,5,4,5,1
p,6,4,10,1,3,2,1,1,4,1,1,2,2,5,7,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,5,1
e,3,4,3,2,6,2,1,1,11,2,1,3,3,7,8,1,3,1,5,3,6,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,5,1,1,3,1,3,2,5,2
e,3,1,3,2,6,2,1,1,6,2,1,3,3,4,8,1,3,1,5,3,5,1
e,3,1,4,2,6,2,1,1,8,2,1,3,3,4,8,1,3,1,5,3,5,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,4,7,1,3,1,5,4,5,1
p,6,1,4,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,6,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,6,2
p,3,1,10,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,6,2
e,3,4,3,2,6,2,1,1,8,2,1,3,3,4,7,1,3,1,5,4,5,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,6,1
p,3,4,4,1,3,2,1,1,4,1,1,2,2,7,1,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,7,1,3,1,3,2,5,2
p,3,4,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,5,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,5
p,6,3,6,1,2,2,1,2,3,1,1,3,3,8,8,1,3,1,5,4,4,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,5,2
e,3,1,3,2,6,2,1,1,10,2,1,3,3,4,4,1,3,1,5,3,5,1
e,3,4,3,2,6,2,1,1,6,2,1,3,3,4,7,1,3,1,5,3,6,1
p,6,1,6,1,2,2,1,2,6,1,1,3,3,8,8,1,3,1,5,4,5,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,5,2
e,6,4,4,2,6,2,1,1,8,2,1,3,3,8,7,1,3,1,5,3,6,1
e,3,1,3,2,6,2,1,1,8,2,1,3,3,8,4,1,3,1,5,4,6,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,5,1
e,3,4,4,2,6,2,1,1,10,2,1,3,3,8,4,1,3,1,5,4,5,1
p,6,1,10,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,5,1
p,3,4,4,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,6,2
e,3,1,3,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,4,5,1
p,6,4,10,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,5,2
p,3,1,10,1,3,2,1,1,3,1,1,2,2,5,1,1,3,1,3,2,6,2
p,6,4,10,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,5,2
p,3,1,4,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,2
p,6,3,6,1,2,2,2,2,6,1,1,3,3,8,8,1,3,1,5,4,4,1
p,6,1,4,1,2,2,1,2,3,1,1,3,3,8,8,1,3,1,5,3,4,1
p,6,4,4,1,3,2,1,1,3,1,1,2,2,1,7,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,6,5
p,3,1,4,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,5,1
e,3,4,4,2,6,2,1,1,10,2,1,3,3,8,8,1,3,1,5,4,5,1
p,6,3,4,2,3,2,1,1,11,2,1,1,3,8,8,1,3,1,5,2,5,6
p,6,4,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,7,7,1,3,1,5,3,5,1
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,1
p,6,4,4,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,5,5
p,6,4,4,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,6,2
p,3,4,4,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,6,2
p,3,4,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,6,5
p,6,1,10,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,6,5
p,6,3,9,1,2,2,1,2,3,1,1,3,3,8,8,1,3,1,5,3,5,1
p,6,4,4,1,3,2,1,1,3,1,1,2,2,1,5,1,3,1,3,2,5,5
p,6,1,4,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,6,5
e,3,4,5,2,6,2,1,1,10,2,1,3,3,7,7,1,3,1,5,4,5,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,7,8,1,3,1,5,3,5,1
p,6,1,10,1,3,2,1,1,3,1,1,2,2,5,1,1,3,1,3,2,6,5
p,6,3,6,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,4,4,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,5,2
p,6,1,4,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,2
p,6,3,9,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,3,5,1
e,3,1,3,2,6,2,1,1,11,2,1,3,3,8,7,1,3,1,5,4,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,2
p,6,1,6,1,2,2,2,2,8,1,1,3,3,8,8,1,3,1,5,3,5,1
p,3,3,9,2,3,2,1,1,8,2,1,1,3,8,8,1,3,1,5,2,5,2
p,6,4,10,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,5,5
e,6,4,1,2,6,2,1,1,2,1,5,3,3,3,8,1,3,2,1,8,2,7
p,3,1,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,6,2
p,6,1,4,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,6,2
p,6,1,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,6,2
p,3,1,10,1,3,2,1,1,4,1,1,2,2,7,7,1,3,1,3,2,6,2
e,3,1,4,2,6,2,1,1,10,2,1,3,3,7,4,1,3,1,5,4,6,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,7,7,1,3,1,3,2,5,1
p,6,4,4,1,3,2,1,1,4,1,1,2,2,7,7,1,3,1,3,2,5,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,6,2
p,6,1,4,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,4,4,1
p,6,1,4,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,4,5,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,5,2
p,6,3,4,2,3,2,1,1,4,2,1,3,3,8,8,1,3,1,5,2,4,2
p,6,4,4,1,3,2,1,1,4,1,1,2,2,7,1,1,3,1,3,2,5,2
e,3,4,4,2,6,2,1,1,6,2,1,3,3,7,4,1,3,1,5,3,6,1
p,3,1,10,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,5,1
e,3,1,3,2,6,2,1,1,8,2,1,3,3,7,7,1,3,1,5,3,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,6,5
e,3,4,5,2,6,2,1,1,6,2,1,3,3,4,8,1,3,1,5,3,5,1
e,3,1,3,2,6,2,1,1,11,2,1,3,3,4,7,1,3,1,5,3,6,1
p,6,4,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,6,5
p,6,4,4,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,6,1
e,3,1,3,2,6,2,1,1,11,2,1,3,3,4,4,1,3,1,5,4,5,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,5,5
e,3,1,4,2,6,2,1,1,11,2,1,3,3,7,7,1,3,1,5,3,6,1
e,3,4,3,2,6,2,1,1,11,2,1,3,3,8,4,1,3,1,5,3,6,1
e,3,4,3,2,6,2,1,1,11,2,1,3,3,4,4,1,3,1,5,4,5,1
p,3,1,4,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,6,5
e,6,1,3,2,6,2,1,1,10,2,1,3,3,4,7,1,3,1,5,3,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,5,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,5,5
p,3,4,10,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,5,1
p,6,1,10,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,8,1,1,2,2,5,5,1,3,1,3,2,5,1
e,6,1,4,2,6,2,1,1,10,2,1,3,3,4,4,1,3,1,5,4,5,1
e,6,4,4,2,6,2,1,1,10,2,1,3,3,4,8,1,3,1,5,4,5,1
p,3,4,4,1,3,2,1,1,3,1,1,2,2,1,7,1,3,1,3,2,5,2
p,3,1,10,1,3,2,1,1,4,1,1,2,2,7,7,1,3,1,3,2,6,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,6,5
p,6,4,3,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,6,4,4,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,6,5
p,6,4,4,1,3,2,1,1,3,1,1,2,2,7,7,1,3,1,3,2,5,2
p,6,3,4,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,4,5,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,5,2
p,3,3,1,2,3,2,1,1,8,2,1,3,1,8,8,1,3,1,5,2,4,2
p,6,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,6,1
p,6,3,9,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,3,4,1
p,6,4,10,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,5,1
e,3,1,3,2,6,2,1,1,11,2,1,3,3,8,7,1,3,1,5,3,5,1
p,6,4,4,1,3,2,1,1,4,1,1,2,2,7,7,1,3,1,3,2,6,2
p,6,1,10,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,5,5
p,3,1,4,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,5,2
p,6,1,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,6,1
e,3,1,4,2,6,2,1,1,10,2,1,3,3,4,8,1,3,1,5,3,5,1
p,6,1,4,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,6,1
e,3,4,5,2,6,2,1,1,10,2,1,3,3,8,7,1,3,1,5,4,6,1
p,3,4,4,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,5,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,6,5
p,3,1,4,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,5,1
p,6,3,9,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,3,5,1
p,6,4,4,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,6,1
e,3,4,5,2,6,2,1,1,8,2,1,3,3,4,8,1,3,1,5,3,5,1
p,6,1,9,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,3,4,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,5,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,6,1
p,6,1,6,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,4,5,1
p,3,1,10,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,6,1
p,3,1,4,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,5,5
e,3,4,3,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,3,5,1
p,6,4,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,5,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,1,7,1,3,1,3,2,5,5
p,6,1,4,1,2,2,1,2,3,1,1,3,3,8,8,1,3,1,5,4,4,1
p,6,3,6,1,2,2,2,2,10,1,1,3,3,8,8,1,3,1,5,3,5,1
e,6,1,3,2,6,2,1,1,6,2,1,3,3,8,7,1,3,1,5,4,5,1
p,6,4,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,2
e,3,1,5,2,6,2,1,1,6,2,1,3,3,8,8,1,3,1,5,4,6,1
e,3,4,3,2,6,2,1,1,8,2,1,3,3,8,8,1,3,1,5,3,6,1
p,3,4,10,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,6,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,6,2
p,6,4,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,5,1
p,3,1,4,1,3,2,1,1,3,1,1,2,2,5,1,1,3,1,3,2,6,1
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,5,1,3,1,3,2,6,5
e,3,4,4,2,6,2,1,1,11,2,1,3,3,7,7,1,3,1,5,4,6,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,5,5
p,3,1,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,5
p,3,1,10,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,6,5
e,3,1,3,2,6,2,1,1,10,2,1,3,3,8,4,1,3,1,5,4,5,1
e,3,4,5,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,4,5,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,6,2
e,3,4,8,1,6,2,1,2,4,1,5,3,1,8,8,1,3,1,2,2,6,1
e,3,4,5,2,6,2,1,1,10,2,1,3,3,7,8,1,3,1,5,4,6,1
p,3,4,10,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,5,2
p,3,1,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,5,2
p,6,4,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,6,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,6,1
p,6,1,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,5
p,6,4,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,5
p,6,1,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,6,5
e,6,1,4,2,6,2,1,1,10,2,1,3,3,7,4,1,3,1,5,4,5,1
p,3,4,4,1,3,2,1,1,4,1,1,2,2,5,7,1,3,1,3,2,6,1
e,3,4,3,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,4,5,1
p,6,1,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,1
p,3,1,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,1
e,3,4,5,2,6,2,1,1,6,2,1,3,3,8,8,1,3,1,5,4,6,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,7,4,1,3,1,5,3,6,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,2
e,6,1,3,2,6,2,1,1,11,2,1,3,3,7,7,1,3,1,5,3,5,1
e,3,1,3,2,6,2,1,1,8,2,1,3,3,7,8,1,3,1,5,4,6,1
p,3,4,10,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,5
p,6,1,9,1,2,2,1,2,10,1,1,3,3,8,8,1,3,1,5,3,5,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,6,1
p,6,4,3,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,5,5
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,6,1
e,3,4,4,2,6,2,1,1,10,2,1,3,3,8,7,1,3,1,5,4,6,1
p,6,4,5,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
e,3,4,3,2,6,2,1,1,6,2,1,3,3,4,4,1,3,1,5,4,5,1
p,1,3,1,2,6,2,1,1,3,1,1,3,3,8,8,1,3,2,5,6,5,4
e,3,1,4,2,6,2,1,1,11,2,1,3,3,4,4,1,3,1,5,3,6,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,2
e,3,4,4,2,6,2,1,1,11,2,1,3,3,8,4,1,3,1,5,3,6,1
p,3,1,10,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,6,2
p,3,1,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,5,2
e,3,1,3,2,6,2,1,1,10,2,1,3,3,7,8,1,3,1,5,4,5,1
p,6,1,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,5,2
p,6,1,10,1,3,2,1,1,3,1,1,2,2,5,5,1,3,1,3,2,5,1
p,6,1,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,6,5
p,3,1,10,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,5,2
p,3,1,10,1,3,2,1,1,4,1,1,2,2,5,1,1,3,1,3,2,5,2
p,6,4,4,1,3,2,1,1,8,1,1,2,2,5,1,1,3,1,3,2,5,5
e,3,4,3,2,6,2,1,1,10,2,1,3,3,4,4,1,3,1,5,3,5,1
p,3,1,4,1,3,2,1,1,3,1,1,2,2,5,7,1,3,1,3,2,5,1
p,3,1,10,1,3,2,1,1,4,1,1,2,2,5,7,1,3,1,3,2,5,2
e,3,1,5,2,6,2,1,1,10,2,1,3,3,8,7,1,3,1,5,3,5,1
p,6,4,10,1,3,2,1,1,3,1,1,2,2,7,7,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,5,5
e,3,4,5,2,6,2,1,1,8,2,1,3,3,7,7,1,3,1,5,3,6,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,7,1,3,1,3,2,6,5
e,3,1,3,2,6,2,1,1,8,2,1,3,3,4,4,1,3,1,5,3,6,1
p,6,4,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,5,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,5,1
p,6,3,4,1,2,2,1,2,3,1,1,3,3,8,8,1,3,1,5,3,4,1
e,3,1,4,2,6,2,1,1,11,2,1,3,3,4,7,1,3,1,5,3,5,1
p,3,4,4,1,3,2,1,1,3,1,1,2,2,7,7,1,3,1,3,2,6,2
p,6,1,4,1,3,2,1,1,4,1,1,2,2,1,1,1,3,1,3,2,6,1
p,3,4,4,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,5,5
e,3,4,5,2,6,2,1,1,11,2,1,3,3,7,8,1,3,1,5,3,5,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,6,1
p,3,1,4,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,1
e,3,4,3,2,6,2,1,1,11,2,1,3,3,8,4,1,3,1,5,4,5,1
e,3,4,3,2,6,2,1,1,11,2,1,3,3,7,4,1,3,1,5,3,5,1
p,3,3,4,2,3,2,1,1,8,2,1,1,1,8,8,1,3,1,5,2,5,6
p,6,1,4,1,3,2,1,1,3,1,1,2,2,7,5,1,3,1,3,2,6,5
p,3,4,4,1,3,2,1,1,3,1,1,2,2,5,1,1,3,1,3,2,5,5
p,6,4,4,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,5,5
p,6,1,10,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,1,5,1,3,1,3,2,5,1
p,3,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,5
e,3,4,3,2,6,2,1,1,11,2,1,3,3,8,8,1,3,1,5,4,6,1
p,6,4,4,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,8,1,1,2,2,7,7,1,3,1,3,2,5,2
p,6,4,4,1,3,2,1,1,8,1,1,2,2,1,1,1,3,1,3,2,6,5
e,3,1,3,2,6,2,1,1,8,2,1,3,3,8,7,1,3,1,5,4,5,1
e,3,4,3,2,6,2,1,1,8,2,1,3,3,7,8,1,3,1,5,4,5,1
e,3,4,3,2,6,2,1,1,6,2,1,3,3,7,7,1,3,1,5,4,6,1
p,3,1,10,1,3,2,1,1,4,1,1,2,2,1,5,1,3,1,3,2,5,2
p,3,1,4,1,3,2,1,1,4,1,1,2,2,1,7,1,3,1,3,2,6,5
e,3,4,5,2,6,2,1,1,10,2,1,3,3,4,7,1,3,1,5,3,6,1
p,6,4,4,1,3,2,1,1,3,1,1,2,2,7,1,1,3,1,3,2,6,2
e,3,1,4,2,6,2,1,1,10,2,1,3,3,4,8,1,3,1,5,4,5,1
p,6,1,10,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,5
p,6,4,10,1,3,2,1,1,8,1,1,2,2,7,5,1,3,1,3,2,5,1
p,6,4,10,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,1
e,3,1,2,1,6,2,2,2,11,1,1,1,1,8,5,1,3,1,1,8,5,3
p,6,1,4,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,5,1
p,3,1,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,6,2
p,6,4,4,1,3,2,1,1,4,1,1,2,2,7,5,1,3,1,3,2,5,2
p,3,4,4,1,3,2,1,1,8,1,1,2,2,7,1,1,3,1,3,2,6,2
p,6,3,1,2,3,2,1,1,11,2,1,1,3,8,8,1,3,1,5,2,4,6
p,3,1,4,1,3,2,1,1,4,1,1,2,2,5,5,1,3,1,3,2,5,1
p,6,4,4,1,3,2,1,1,8,1,1,2,2,5,7,1,3,1,3,2,5,2
p,3,1,10,1,3,2,1,1,3,1,1,2,2,1,1,1,3,1,3,2,6,5
